sequence_id,dataset,label,risk_level,pose_array_path,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score
S005C002P018R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C002P018R002A008.npy,0.009912623,0.042647645,0.008723323,0.0050924597,0.028261328,0.004939402,0.38043657,0.33955416,0.025483727,2.1443462,5.8860183,2.0349092,-1.1192932,1.4704132,0.019521529,0.34121782,0.024957845,0.03368117
S005C002P018R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C002P018R002A009.npy,0.010180189,0.05729838,0.008735307,0.0060262945,0.044858553,0.0072512,0.35348946,-0.3208261,0.020260215,1.8368901,3.801955,0.9960976,1.1855607,1.4298167,0.01861279,0.20993806,0.023983603,0.03271891
S005C002P018R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C002P018R002A042.npy,0.013698275,0.04056548,0.009235279,0.011291603,0.047672406,0.008856314,0.10660052,-0.08154249,0.025747955,2.991724,5.417979,1.3187902,-0.05018568,0.5513692,0.031462446,0.41649556,0.04156425,0.050799526
S005C002P018R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C002P018R002A043.npy,0.014218929,0.0723129,0.014486598,0.010190719,0.050725576,0.0110065,0.5394826,0.48881066,0.046495795,5.078566,17.546986,5.312295,-2.524675,2.9188159,0.030118708,0.7689859,0.04395968,0.05844628
S005C002P021R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C002P021R001A008.npy,0.022117293,0.09894288,0.018926853,0.025183871,0.11390853,0.02284155,0.5534786,0.5139433,0.07261729,10.3311405,34.217415,10.213805,-1.1273017,1.9855523,0.045230754,0.6643545,0.062270362,0.08119722
S005C002P021R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C002P021R001A009.npy,0.03222861,0.14977856,0.031925123,0.034239076,0.21104208,0.03768447,0.79116505,-0.7050538,0.111312255,18.595098,34.351105,10.007404,2.1090586,2.4984322,0.061646618,1.2203802,0.09331131,0.12523644
S005C002P021R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C002P021R001A042.npy,0.026085991,0.082493104,0.018223448,0.028494611,0.088507704,0.021839883,0.1451695,-0.004168153,0.049178958,9.42636,17.018087,5.25444,-0.00082588196,0.4596653,0.056339886,1.0109912,0.08254928,0.10077273
S005C002P021R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C002P021R001A043.npy,0.043018423,0.2621018,0.039221786,0.051784527,0.31528968,0.05418951,0.53529716,0.13079882,0.08923322,47.940384,89.28449,33.577335,-1.4114218,2.1351645,0.086755455,1.5217544,0.12039823,0.15962002
S005C002P021R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C002P021R002A008.npy,0.036174227,0.32982287,0.061615426,0.057240903,0.48640758,0.08704752,0.7411125,0.4875965,0.2905147,7.630754,23.2161,6.3220882,-1.0790701,2.6583784,0.066206686,1.0901364,0.11768495,0.17930038
S005C002P021R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C002P021R002A009.npy,0.017643195,0.12864695,0.02283504,0.017005252,0.12319436,0.022409825,0.58430535,-0.5398924,0.07467958,2.0568507,5.826915,1.3062471,1.353292,2.2766757,0.035101354,0.53828555,0.053053766,0.075888805
S005C002P021R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C002P021R002A042.npy,0.02398282,0.17153296,0.029984267,0.032785017,0.16225018,0.04179184,0.09921086,0.007497072,0.08205497,2.7990406,7.93041,2.1617157,0.0063667297,0.52121973,0.05038664,1.0497754,0.09603576,0.12602003
S005C002P021R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C002P021R002A043.npy,0.026514594,0.13219824,0.031004721,0.027866933,0.15407872,0.036819424,0.4678133,0.23775274,0.09835398,27.544172,77.12054,29.131878,-1.5497184,1.8434405,0.062599964,1.4318706,0.11338744,0.14439216
S005C003P004R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P004R001A008.npy,0.010734793,0.05710534,0.012132009,0.006967942,0.045875765,0.008865528,0.51724684,0.48374265,0.04017204,2.5081365,7.996873,2.224674,-1.3399186,1.7000413,0.021734871,0.3194984,0.02953892,0.04167093
S005C003P004R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P004R001A009.npy,0.011736598,0.07782133,0.014769918,0.009346035,0.0613956,0.012864528,0.5082524,-0.4983291,0.07707283,3.110221,10.012011,2.3677938,1.4464612,1.7805243,0.022419883,0.17568053,0.029095892,0.04386581
S005C003P004R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P004R001A042.npy,0.017473621,0.084229596,0.01850677,0.021535229,0.104277276,0.023954062,0.19564962,0.061408043,0.049615085,3.414453,10.110535,3.1659002,-0.32212257,0.988986,0.036970183,0.6596729,0.06045409,0.07896086
S005C003P004R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P004R001A043.npy,0.03423149,0.2251052,0.04326887,0.03527113,0.27498987,0.049651556,0.79449713,0.55254805,0.19998346,15.177784,48.79932,15.433205,-2.309058,3.093019,0.06296234,1.0389758,0.09365727,0.13692614
S005C003P004R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P004R002A008.npy,0.020795003,0.1880093,0.025059545,0.02366401,0.18862942,0.028277941,0.40482658,0.2052497,0.13678606,6.910768,29.40821,7.3147388,-1.2937717,1.8869271,0.03939875,1.5173851,0.08214474,0.10720428
S005C003P004R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P004R002A009.npy,0.02489851,0.12652162,0.025655909,0.02514901,0.1452964,0.030002192,0.53985524,-0.4151676,0.06843126,10.850141,32.4144,10.458609,1.2949924,2.0459015,0.04424942,0.9940632,0.07419554,0.09985145
S005C003P004R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P004R002A042.npy,0.036793552,0.20920788,0.03456807,0.055581797,0.23842849,0.05152867,0.21655089,0.02362585,0.07389963,13.283453,29.042141,9.403017,-0.2412529,1.0852733,0.07423993,2.0730486,0.13317692,0.167745
S005C003P004R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P004R002A043.npy,0.027330482,0.18712245,0.032042433,0.033843324,0.18723367,0.04097675,0.5337371,0.40725982,0.09493375,15.061718,42.110916,14.895433,-3.2671356,3.2671356,0.056971166,1.2572263,0.107847415,0.13988985
S005C003P010R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P010R001A008.npy,0.0287691,0.20684695,0.040754672,0.042792954,0.24915786,0.05628054,0.6368767,0.47254682,0.2005496,10.414543,46.31032,9.269195,-1.419137,2.7286336,0.057721414,0.53206927,0.086264975,0.12701964
S005C003P010R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P010R001A009.npy,0.011417482,0.049973786,0.011061158,0.0059906505,0.041655157,0.008023124,0.52364624,-0.4989383,0.044442356,3.2832365,8.39833,2.4212263,1.7409525,2.1592553,0.0222073,0.37553984,0.026884899,0.037946057
S005C003P010R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P010R001A042.npy,0.023106622,0.10866731,0.021468189,0.02681784,0.15064931,0.029940048,0.12063724,-0.0030468702,0.07767129,6.209623,15.74092,4.2330046,0.10808706,0.72371006,0.05520027,0.9871623,0.08412274,0.105590925
S005C003P010R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P010R001A043.npy,0.023895528,0.1250045,0.025606468,0.02486323,0.20048277,0.035017494,0.5382079,0.46379712,0.11109629,3.637712,12.102124,2.7697957,-2.4027474,2.9030654,0.06096265,0.98266184,0.08846398,0.114070445
S005C003P010R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P010R002A008.npy,0.029328985,0.14111933,0.028634563,0.032126144,0.25563183,0.039406173,0.677471,0.60345125,0.08207762,10.552084,31.571154,10.179761,-1.7568369,2.3101025,0.060496837,0.79376584,0.08096632,0.10960089
S005C003P010R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P010R002A009.npy,0.023352478,0.1256057,0.020974128,0.019334888,0.1426143,0.02216592,0.5931921,-0.42820588,0.057242274,16.074772,32.18954,11.492461,2.225342,2.4963439,0.046309605,0.6665653,0.06400965,0.08498378
S005C003P010R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P010R002A042.npy,0.037898693,0.27729282,0.042681877,0.056948468,0.27710816,0.061184224,0.27655482,0.11515224,0.11404973,12.992021,31.266624,8.901201,0.13687801,0.5322194,0.078335665,2.1375175,0.13639091,0.17907278
S005C003P010R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P010R002A043.npy,0.03476139,0.21946494,0.035046596,0.029919086,0.2208708,0.037739757,0.76782066,0.5799962,0.15415187,26.448513,53.222492,12.242237,-2.864783,3.063969,0.06440999,1.145727,0.09623184,0.13127844
S005C003P013R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P013R001A008.npy,0.026623545,0.13347916,0.025726529,0.024718363,0.104326844,0.0244963,0.61205804,0.479439,0.091421455,10.319454,31.990925,8.384422,-1.4124684,2.6867876,0.054437008,0.6371943,0.06646924,0.092195764
S005C003P013R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P013R001A009.npy,0.015137286,0.08470745,0.018012632,0.012306612,0.10330438,0.019792393,0.58098245,-0.53450316,0.052064,5.992974,10.1411915,2.814633,1.410872,2.24686,0.029530821,0.33819088,0.037195645,0.055208277
S005C003P013R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P013R001A042.npy,0.014247094,0.043679554,0.008505935,0.012275222,0.044674136,0.009073236,0.11555958,0.0042390823,0.026032507,9.519797,20.95944,5.6804714,0.118068695,0.42527533,0.037195317,0.58190584,0.03866718,0.047173113
S005C003P013R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P013R001A043.npy,0.019527523,0.11081062,0.020467132,0.015473223,0.069653265,0.018799758,0.36907375,0.34608465,0.07008541,13.072448,30.867128,11.161855,-2.38618,2.602796,0.041865308,0.6063131,0.053032678,0.07349981
S005C003P013R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P013R002A008.npy,0.02477097,0.08829015,0.019613007,0.019035269,0.087908916,0.020031415,0.63977325,0.51281893,0.07446858,12.052168,29.470184,9.405796,-1.4504013,2.179595,0.050783798,0.812841,0.071168184,0.09078119
S005C003P013R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P013R002A009.npy,0.022665253,0.102708176,0.019349713,0.023092316,0.0983303,0.020739904,0.45025572,-0.41370115,0.05521196,10.90425,35.176193,10.887031,1.2770648,1.9790003,0.04995974,1.0043113,0.07060324,0.089952946
S005C003P013R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P013R002A042.npy,0.021749506,0.11156735,0.020068698,0.026703198,0.13329868,0.024976445,0.15435874,0.00062704086,0.033857346,14.431537,36.08758,10.5500555,-0.18544817,0.3552699,0.051484767,0.56062317,0.05925111,0.079319805
S005C003P013R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P013R002A043.npy,0.01891429,0.100513875,0.020965979,0.013634845,0.113791935,0.019818986,0.15991116,0.06831169,0.039258957,20.746975,40.064697,12.653563,-0.72804403,1.5132957,0.04115029,0.72010714,0.07211301,0.093078986
S005C003P015R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P015R001A008.npy,0.016748607,0.09037563,0.017657163,0.018690942,0.10069679,0.019627957,0.37198868,0.307146,0.08149487,5.513528,20.488165,5.490961,-0.95447636,1.513916,0.033284858,0.3489668,0.044216447,0.061873607
S005C003P015R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P015R001A009.npy,0.010646924,0.07749382,0.012603035,0.008848054,0.06968713,0.012034974,0.34869784,-0.3202294,0.05940008,8.863064,22.351503,7.070642,1.0762119,1.7493467,0.025194699,0.49249867,0.037504006,0.05010704
S005C003P015R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P015R001A042.npy,0.015109859,0.06622042,0.011384157,0.013013648,0.044231415,0.010535588,0.16929406,-0.07644987,0.025516152,2.9291797,8.723767,2.058746,0.24953222,0.59611654,0.038657453,0.5905259,0.049137075,0.06052123
S005C003P015R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P015R001A043.npy,0.02159974,0.10687559,0.024064243,0.017277755,0.15486479,0.027274221,0.5990649,0.57179683,0.08309236,4.4674006,16.554998,5.2487044,-2.9681373,3.113779,0.039259713,0.8393743,0.06673034,0.090794586
S005C003P015R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P015R002A008.npy,0.018619481,0.08045081,0.019079337,0.016809331,0.075080894,0.016976824,0.48972338,0.3477961,0.063325435,8.703021,19.475977,5.4054055,-1.1985474,1.6389823,0.03358382,0.8179494,0.06428795,0.08336729
S005C003P015R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P015R002A009.npy,0.017498422,0.12532382,0.021448173,0.01836259,0.17045124,0.024809003,0.36877713,-0.28224918,0.090102494,13.337049,36.257076,9.1581545,1.3059945,1.4908569,0.036847785,1.1107776,0.06603407,0.087482244
S005C003P015R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P015R002A042.npy,0.0210887,0.06508562,0.013644367,0.022410072,0.08191207,0.017595876,0.19132704,0.0036265254,0.036998153,9.378846,14.044894,3.3986275,0.07739973,0.8484287,0.051764533,0.60809433,0.06478673,0.0784311
S005C003P015R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P015R002A043.npy,0.021689815,0.101022616,0.018967304,0.018236773,0.10641777,0.019303586,0.56006336,0.52916944,0.044405937,17.30449,48.099598,10.49282,-2.494363,2.629688,0.049867313,0.46314764,0.06274094,0.08170824
S005C003P016R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P016R001A008.npy,0.029070409,0.23642814,0.038167156,0.03904701,0.2238675,0.05064494,0.6854254,0.5310497,0.19344725,5.9288855,13.851386,4.077367,-1.0072508,2.1738727,0.058907524,1.2495242,0.08538342,0.12355058
S005C003P016R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P016R001A009.npy,0.020029644,0.08356519,0.014144433,0.01731431,0.08144587,0.015820665,0.61556274,-0.54970133,0.049218565,2.7320926,8.521287,2.7529438,1.4633832,2.2208347,0.04456203,0.42909348,0.04770859,0.06185302
S005C003P016R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P016R001A042.npy,0.0202338,0.0872258,0.01749015,0.015543664,0.08932783,0.017748913,0.24833572,0.033434927,0.03881222,2.2212322,6.6289177,1.6560547,-0.0034241676,0.87685823,0.045784634,0.75754815,0.06452632,0.08201647
S005C003P016R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P016R001A043.npy,0.014766339,0.12293339,0.018689478,0.012239103,0.12288333,0.018424792,0.4421497,0.29221308,0.060913265,4.4431267,14.893,4.560019,-2.0067093,2.0780838,0.026660243,1.1787536,0.047782086,0.06647156
S005C003P016R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P016R002A008.npy,0.050886396,0.28368607,0.051276714,0.059904817,0.2703325,0.057265326,0.91098547,0.8909212,0.11054754,14.962316,44.346832,14.492193,-6.603169,6.6712065,0.109963685,2.0331287,0.18100864,0.23228535
S005C003P016R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P016R002A009.npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S005C003P016R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P016R002A042.npy,0.050455127,0.19915114,0.041469593,0.07238454,0.21958163,0.050602455,0.31452888,0.005949199,0.12196857,8.3317375,16.5286,4.436266,0.093203545,0.8233309,0.10057176,1.8549011,0.14501312,0.18648271
S005C003P016R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P016R002A043.npy,0.034805834,0.25331965,0.03992444,0.036579423,0.30002582,0.04300848,0.76698077,0.697555,0.0716583,12.338485,33.393364,11.697912,-2.8525753,2.869793,0.06358813,1.6990438,0.13676561,0.17669006
S005C003P017R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P017R001A008.npy,0.023874579,0.19185703,0.023979412,0.021395454,0.20344695,0.029490178,0.6079314,0.5946444,0.066821456,2.4338012,6.8479724,1.9654499,-1.4389262,1.7171273,0.04573964,1.794518,0.07298268,0.09696209
S005C003P017R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P017R001A009.npy,0.021334736,0.07304781,0.017086955,0.020571884,0.08035808,0.017452778,0.4331061,-0.39449406,0.05056733,3.4722466,8.86077,2.1918693,1.3145714,1.6693416,0.04466593,0.62308395,0.05582781,0.072914764
S005C003P017R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P017R001A042.npy,0.017590169,0.059700973,0.010743257,0.014714559,0.055279892,0.010978127,0.16283715,-0.005991459,0.026973248,2.589426,7.5298204,1.9620535,0.0338645,0.36983728,0.043939576,0.53837395,0.054558825,0.06530208
S005C003P017R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S005C003P017R001A043.npy,0.017722331,0.06842992,0.018058121,0.011412039,0.07561704,0.016697088,0.48363522,0.40450943,0.044727653,7.1008515,23.782698,6.9736466,-1.995585,2.2461793,0.03828592,0.4980661,0.051576342,0.06963447
S005C003P017R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S005C003P017R002A008.npy,0.04769973,0.48100644,0.060510825,0.057716828,0.51379603,0.077223495,1.05768,0.9015745,0.39177123,8.877306,23.169579,5.739977,-1.785181,2.5729604,0.09735962,3.3366117,0.17403515,0.23454598
S005C003P017R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S005C003P017R002A009.npy,0.07218827,0.44716218,0.07950564,0.086161464,0.6323375,0.1012583,0.9451569,-0.38467368,0.3289547,23.05848,85.31669,25.114063,0.49948454,3.2949297,0.18612517,2.4019806,0.29060903,0.37011468
S005C003P017R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S005C003P017R002A042.npy,0.063227996,0.34639937,0.070844315,0.09597493,0.66127414,0.102695815,0.5490512,0.15405244,0.34256554,4.7196016,14.134968,3.2397764,-0.18270731,1.5070353,0.13517974,1.1626636,0.1617611,0.23260543
