sequence_id,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score,rf_prob_low,rf_prob_moderate,rf_prob_high,stgcn_logit_low,stgcn_logit_moderate,stgcn_logit_high,split,dataset,risk_level
S002C001P011R001A042,0.05829491,0.18570134,0.03480056,0.09507872,0.2620656,0.050404,0.41118985,0.24031788,0.15889901,3.5852444,13.868093,3.1511388,-0.20320177,0.50659084,0.12322915,1.5636014,0.13876805,0.1735686,0.10623777674229304,0.7970253779220726,0.0967368453356346,-0.4140912890434265,3.004539966583252,-2.382148504257202,test,NTU,moderate_risk
S002C001P011R001A043,0.044404622,0.21938014,0.045022495,0.053395305,0.29215103,0.05555321,0.8196912,0.6124548,0.18328598,8.535495,21.810862,5.3253403,-1.5534022,2.7400217,0.08237062,1.7017554,0.13906081,0.18408331,0.7621635379950095,0.10372550224346748,0.13411095976152299,1.8578612804412842,-2.8742685317993164,-0.5476143956184387,test,NTU,high_risk
S002C001P011R002A008,0.056147825,0.2575585,0.05307509,0.068471156,0.27059156,0.056191444,0.77862746,0.6017663,0.10468471,7.966886,23.070562,5.6732397,-0.8467932,3.288903,0.11427972,1.5528564,0.14882085,0.20189594,0.689129104498129,0.13961381852939087,0.17125707697247983,-0.07773870974779129,-3.4868178367614746,1.539040446281433,test,NTU,low_risk
S002C001P011R002A009,0.04011029,0.14730951,0.033028062,0.044845346,0.18465601,0.03932409,0.77859336,-0.7030761,0.12855035,12.008942,27.217056,6.7703424,0.5975146,2.0082397,0.078887,1.590724,0.11858919,0.15161726,0.9524925334769353,0.036764404431605786,0.010743062091458694,3.79057240486145,-2.3567683696746826,-2.4013724327087402,test,NTU,low_risk
S002C001P011R002A042,0.025182264,0.08372562,0.016030462,0.033197194,0.13678175,0.025368368,0.08457947,0.04892391,0.039340436,3.5500536,8.866762,2.2080536,-0.27186346,0.45401,0.05589389,0.86704266,0.085878104,0.101908565,0.0,0.9944093601933514,0.005590639806648683,-1.2301393747329712,3.043936014175415,-1.6447553634643555,test,NTU,moderate_risk
S002C001P011R002A043,0.03683251,0.20041129,0.0451722,0.04145083,0.3666435,0.05757683,0.68994975,0.60875547,0.12047535,9.201548,32.140175,9.240013,-2.2838364,2.582532,0.07081299,1.4015471,0.11049797,0.15567017,0.2395210561020741,0.2048638442801557,0.5556150996177703,-2.0249416828155518,-0.344710111618042,1.1717426776885986,test,NTU,high_risk
S002C001P012R001A008,0.027389685,0.11272933,0.024207534,0.028662099,0.1126065,0.02504168,0.5327604,0.5204737,0.07973945,9.660747,45.780254,11.898905,-1.8600488,2.3105938,0.056087174,0.9098554,0.08152757,0.1057351,0.5380877588574313,0.10258823720941593,0.3593240039331525,2.2606711387634277,0.3272223472595215,-2.8626930713653564,test,NTU,low_risk
S002C001P012R001A009,0.018348495,0.10350852,0.017806107,0.01759817,0.0893974,0.016424824,0.4223283,-0.39711833,0.06301451,4.7506247,18.828238,5.7298794,1.4147959,2.0247836,0.038261276,0.8986466,0.059491128,0.07729723,0.9977777777777778,0.0,0.0022222222222222222,4.791380882263184,-2.085040807723999,-3.47955322265625,test,NTU,low_risk
S002C001P012R001A042,0.038042568,0.3103222,0.040376395,0.041187696,0.30292943,0.04477091,0.7943324,0.78616965,0.27975604,8.718108,30.541552,8.96832,-1.6106806,1.9440598,0.088783465,2.6872308,0.14631714,0.18669353,0.5428058571841533,0.21880684240159004,0.23838730041425643,-0.8877527117729187,2.1963272094726562,-1.4536141157150269,test,NTU,moderate_risk
S002C001P012R001A043,0.032014266,0.13523994,0.03111316,0.03083982,0.17111142,0.03317678,0.6945382,0.5323019,0.09412873,8.9895935,26.045382,8.001425,-3.5197887,3.6439931,0.065900244,0.99219346,0.089446075,0.12055924,0.02003694201311547,0.07894915303961697,0.9010139049472673,-2.5815296173095703,-1.986090898513794,2.6470751762390137,test,NTU,high_risk
S002C001P012R002A008,0.022570755,0.07131089,0.015771225,0.023713596,0.10894361,0.017953034,0.48504305,0.43776658,0.051829875,6.368967,16.957859,4.2513847,-1.3346462,2.007393,0.04027209,0.86922336,0.07329297,0.089064196,0.9843302195497612,0.012114224894683268,0.0035555555555555553,4.983532905578613,-2.4498255252838135,-3.5115137100219727,test,NTU,low_risk
S002C001P012R002A009,0.020351205,0.07626258,0.017779017,0.018846001,0.107014924,0.02000365,0.5643356,-0.42308348,0.0504964,5.9330993,18.061028,4.9528575,1.5211501,2.0749464,0.038046483,0.7605307,0.0702681,0.08804712,0.9950605481198216,0.0026640530556612447,0.0022753988245172124,6.547081470489502,-3.710571527481079,-4.055050849914551,test,NTU,low_risk
S002C001P012R002A042,0.026606705,0.07077998,0.01703324,0.030959962,0.09839344,0.022981511,0.349904,0.1743896,0.050872684,6.095506,15.471445,4.1990833,-0.24694443,0.5072813,0.06651626,0.64197457,0.08077318,0.097806424,0.18411421711791057,0.7836571733851505,0.032228609496938954,-0.909708559513092,2.224919557571411,-1.4731999635696411,test,NTU,moderate_risk
S002C001P012R002A043,0.020765344,0.08970689,0.021275776,0.017055942,0.08754855,0.01906259,0.64107966,0.46757588,0.067284405,22.923206,48.497284,18.40039,-2.6875367,2.8541658,0.046185922,0.7626792,0.061264,0.082539774,0.04835763207839765,0.4094532099952124,0.5421891579263898,-2.5266129970550537,-2.425541877746582,2.842266082763672,test,NTU,high_risk
S002C001P013R001A008,0.025914062,0.16214933,0.032878608,0.028057707,0.2250767,0.040076867,0.4379152,0.33102214,0.13941705,10.919721,48.02958,12.58406,-1.4944186,2.409572,0.054324605,0.7743476,0.07428482,0.10716343,0.5439493022526244,0.11581066720109424,0.3402400305462814,3.634493112564087,-1.2885886430740356,-2.9693408012390137,test,NTU,low_risk
S002C001P013R001A009,0.01312734,0.09194882,0.01848311,0.010475759,0.0734527,0.013459294,0.46704337,-0.34536082,0.06891918,4.8032517,17.95417,4.648267,1.552474,2.104246,0.023344368,0.44126353,0.0406348,0.05911791,0.983422286368457,0.014911046964876424,0.0016666666666666668,4.069879055023193,-1.1923240423202515,-3.4272947311401367,test,NTU,low_risk
S002C001P013R001A042,0.020013558,0.08992037,0.01824609,0.026266556,0.11514954,0.02817414,0.16927731,0.067204,0.073467195,6.4968615,17.500034,5.069058,-0.46893167,0.8917942,0.04750112,0.5736947,0.059412245,0.07765833,0.005703426387614999,0.9920211747878678,0.0022753988245172124,-0.8607160449028015,3.810633897781372,-2.4184420108795166,test,NTU,moderate_risk
S002C001P013R001A043,0.024412485,0.13833615,0.029600224,0.025779884,0.17281066,0.032068368,0.39119375,0.32700342,0.07458854,5.359839,35.484097,7.3851686,-2.5609105,2.9445586,0.053980988,0.883102,0.07434139,0.10394161,0.030745425692025485,0.16920610497784322,0.8000484693301312,-1.8109230995178223,-0.6294044256210327,1.1862506866455078,test,NTU,high_risk
S002C001P013R002A008,0.028505662,0.18960549,0.03339702,0.028063575,0.22945015,0.039428163,0.43710086,0.31488264,0.11404693,7.216579,83.25007,11.611092,-1.2354999,2.5825958,0.059273858,0.6280769,0.07558445,0.10898147,0.5336726995025927,0.09518231145697627,0.371144989040431,5.8483662605285645,-3.23470401763916,-3.6423258781433105,test,NTU,low_risk
S002C001P013R002A009,0.011989765,0.052742302,0.012524286,0.0075553437,0.04843634,0.009843895,0.39957014,-0.32704103,0.032706022,1.616862,4.746318,0.96915305,1.3555503,2.137106,0.02244911,0.19048116,0.025295276,0.037819564,0.9807250642488538,0.0192749357511462,0.0,5.725059509277344,-2.4534292221069336,-4.150681972503662,test,NTU,low_risk
S002C001P013R002A042,0.02073176,0.12002026,0.02072396,0.022572499,0.096021496,0.022237426,0.16276813,-0.009926915,0.07846278,6.476549,18.89344,4.7188396,0.031482697,0.4892149,0.04853911,1.2580495,0.08035701,0.10108097,0.02310669420626188,0.9531175183335346,0.02377578746020341,-0.8118185997009277,3.496513843536377,-2.2327513694763184,test,NTU,moderate_risk
S002C001P013R002A043,0.018615242,0.10723382,0.01858854,0.016112912,0.08000102,0.018131137,0.43961182,0.42750034,0.10559225,35.164993,89.9845,31.547031,-2.2069845,2.7347312,0.04486261,0.78121996,0.057467163,0.076055706,0.045476467577372254,0.2671646025807764,0.6873589298418515,-1.9294064044952393,-1.460215449333191,1.748354434967041,test,NTU,high_risk
S002C001P014R001A008,0.041988704,0.2422895,0.05135355,0.050616615,0.24736843,0.06321443,0.9338865,0.5060307,0.21835488,7.0528975,27.816963,5.1278486,-1.9331899,3.1657522,0.08173953,1.4316642,0.12669319,0.17804673,0.3622052239375605,0.04172909786274428,0.596065678199695,3.521183729171753,-3.0584025382995605,-1.8580071926116943,test,NTU,low_risk
S002C001P014R001A009,0.015220621,0.08329289,0.017590083,0.013251469,0.090154596,0.016071927,0.523149,-0.48246843,0.05889803,8.399903,21.92978,5.8423705,2.0739799,2.6210308,0.030977411,0.42959192,0.041355718,0.0589458,0.9740026136110055,0.019959462237297974,0.006037924151696608,3.597487688064575,-1.6352304220199585,-2.7794058322906494,test,NTU,low_risk
S002C001P014R001A042,0.0157251,0.059980106,0.012170005,0.018999284,0.098086216,0.017106995,0.11922383,-0.023839653,0.041196525,1.8349196,5.331402,1.427462,0.054956436,0.5602584,0.048841283,0.7407146,0.067389004,0.079559006,0.01926709440347919,0.9800369631209174,0.0006959424756034925,-1.3009454011917114,3.249676465988159,-1.6857084035873413,test,NTU,moderate_risk
S002C001P014R001A043,0.029298872,0.22553466,0.04174845,0.032025144,0.22280836,0.045900356,0.36817455,0.14149088,0.17505717,17.80845,74.88355,21.720789,-1.391676,2.5231285,0.06257186,0.811959,0.097034566,0.13878301,0.23556818343741398,0.129445506650168,0.634986309912418,-1.7534681558609009,-1.1906635761260986,1.488711953163147,test,NTU,high_risk
S002C001P014R002A008,0.015972419,0.08554062,0.01683649,0.013221073,0.06933127,0.01549415,0.53604937,0.481283,0.08190408,7.6193633,29.35371,7.4488525,-1.8351183,2.269716,0.032704487,0.29624724,0.03687586,0.05371235,0.2904224657126562,0.5034616088910255,0.20611592539631826,3.702471971511841,-1.6676113605499268,-2.780365228652954,test,NTU,low_risk
S002C001P014R002A009,0.011714272,0.079979196,0.014952636,0.007662837,0.054667663,0.009921427,0.5282378,-0.48895782,0.058840036,2.424849,9.693088,3.174913,2.0965788,2.438508,0.022081854,0.33167097,0.029394984,0.04434762,0.9656889857329717,0.033186766185717254,0.0011242480813109313,6.393054962158203,-3.460684299468994,-3.9674453735351562,test,NTU,low_risk
S002C001P014R002A042,0.019570211,0.06794493,0.015385194,0.024718449,0.082423426,0.018872123,0.14405024,-0.03883487,0.062448442,4.0736485,9.816461,2.50027,0.039099216,0.59116745,0.0489461,0.62343574,0.067117475,0.08250267,0.009992495481165582,0.9900075045188345,0.0,-1.1159257888793945,3.224151611328125,-1.8103018999099731,test,NTU,moderate_risk
S002C001P014R002A043,0.01917746,0.08678566,0.017622365,0.016388664,0.08446829,0.017753245,0.52561677,0.40465295,0.06544161,27.276678,59.59022,20.520208,-2.280696,2.9245424,0.04083609,0.75305235,0.06066073,0.078283094,0.04365914611575652,0.34903319641736436,0.6073076574668794,-1.5916460752487183,-0.5939812660217285,1.0189781188964844,test,NTU,high_risk
S002C002P003R001A008,0.025696836,0.16388208,0.029708581,0.02991072,0.1851357,0.037748672,0.60959005,0.4918381,0.15381569,15.625985,53.716896,16.110859,-1.2551875,2.6007876,0.052750558,0.7043592,0.078534335,0.108242914,0.8268013617442833,0.0242576410942642,0.14894099716145226,6.011580944061279,-5.608494758605957,-2.5330708026885986,val,NTU,low_risk
S002C002P003R001A009,0.014346102,0.064830184,0.013755677,0.011419034,0.060171314,0.011738495,0.45892367,-0.381057,0.045819342,8.287295,31.382965,9.153215,1.4616747,2.2820187,0.031091023,0.3763841,0.037308324,0.051064,0.976266677280373,0.02373332271962697,0.0,6.543054580688477,-4.206230640411377,-3.8087356090545654,val,NTU,low_risk
S002C002P003R001A042,0.031227868,0.14606841,0.026229993,0.04551218,0.17356367,0.035681818,0.21503997,0.057778418,0.049049377,3.1566877,6.689655,2.0183678,-0.091156006,0.5527425,0.06806793,1.6857413,0.11104153,0.13727152,0.006202012395199189,0.9937979876048008,0.0,-1.7053368091583252,2.91469144821167,-1.15927255153656,val,NTU,moderate_risk
S002C002P003R001A043,0.03294515,0.20788865,0.03921593,0.036366403,0.24565884,0.04478911,0.5151001,0.49009532,0.091370404,24.974628,66.14036,21.674747,-1.5578599,1.9208155,0.07468712,1.3654451,0.11971374,0.15892968,0.4152242971981699,0.04401584519735981,0.5407598576044702,-2.8732731342315674,-2.427659749984741,3.12900710105896,val,NTU,high_risk
S002C002P003R002A008,0.03758226,0.27462968,0.05302515,0.047160193,0.37767497,0.075649284,0.6101404,0.40326628,0.13684317,8.28562,26.927317,6.524737,-1.1085124,2.5851758,0.07752147,0.82240564,0.11190934,0.16493449,0.8082648950671776,0.10434726157546227,0.08738784335735986,5.097629547119141,-3.756601572036743,-2.819045066833496,val,NTU,low_risk
S002C002P003R002A009,0.017406134,0.1580949,0.022029389,0.014744664,0.1447992,0.026974065,0.48809385,-0.46640795,0.098073006,3.0288792,6.4570003,1.3444287,1.4472189,2.329976,0.03743417,0.4921909,0.048552744,0.07058214,0.9925462450619161,0.007453754938083888,0.0,5.646678447723389,-3.563899040222168,-3.456103801727295,val,NTU,low_risk
S002C002P003R002A042,0.020788416,0.10518106,0.019473646,0.023364149,0.11986222,0.025546784,0.10934979,0.040762067,0.07245278,2.1114929,5.6042147,1.7118816,-0.14935398,0.57646275,0.044908844,1.4344347,0.08333405,0.1028077,0.03071770905005372,0.9525447131949408,0.016737577755005527,-0.9836275577545166,3.529712677001953,-2.159335136413574,val,NTU,moderate_risk
S002C002P003R002A043,0.03164257,0.3015429,0.04734643,0.033133734,0.32158983,0.055775527,0.38722304,0.3125214,0.22958842,27.895218,72.969284,28.777164,-2.0032532,2.192702,0.06703872,3.7880147,0.16630568,0.2136521,0.3159250473686967,0.18574563121987508,0.4983293214114282,-2.511566400527954,-2.007035970687866,2.568875551223755,val,NTU,high_risk
S002C002P007R001A008,0.02802182,0.10902469,0.021676978,0.030736169,0.09666904,0.023980191,0.5661439,0.52918994,0.041785955,25.416887,55.32205,18.498335,-1.485682,2.0823412,0.057349984,0.86414707,0.07794841,0.09962539,0.8138513668433495,0.06017030391709434,0.12597832923955601,2.125596761703491,-2.2281737327575684,-1.1429260969161987,train,NTU,low_risk
S002C002P007R001A009,0.027252784,0.14541915,0.029068766,0.02732156,0.12838565,0.029240508,0.53586006,-0.41538784,0.060709774,16.395052,42.889748,14.418185,1.0696054,1.9472256,0.05318844,1.2020513,0.09392974,0.122998506,0.993471564707073,0.0038601860027925104,0.0026682492901344474,6.519868850708008,-4.763831615447998,-3.445580005645752,train,NTU,low_risk
S002C002P007R001A042,0.026951443,0.16709164,0.025478985,0.031250548,0.16162373,0.029887319,0.17364872,0.033578753,0.051586986,9.715145,21.433912,6.940904,-0.5609164,1.1708918,0.062358487,1.4419073,0.12182377,0.14730276,0.011338099991639728,0.9837827276339773,0.004879172374382839,-1.1104825735092163,3.0846283435821533,-1.75485098361969,train,NTU,moderate_risk
S002C002P007R001A043,0.034913264,0.18366966,0.041722704,0.032446545,0.20138294,0.04364168,0.5729631,0.4221781,0.14846864,9.447473,50.200066,10.475529,-3.1175706,3.4016197,0.06762055,1.0945723,0.10669984,0.14842254,0.005536738596012019,0.008634341032563539,0.9858289203714246,-2.187847852706909,-1.9820482730865479,2.287435293197632,train,NTU,high_risk
S002C002P007R002A008,0.03762127,0.12783808,0.032159694,0.047969148,0.20501938,0.04371331,0.68697745,0.60532105,0.097038776,5.627508,23.606588,5.8408017,-1.4197288,2.3042562,0.07696691,1.7644784,0.10799255,0.14015225,0.9051848922766513,0.040440847621819535,0.054374260101529175,5.907029628753662,-4.1333909034729,-3.2509312629699707,train,NTU,low_risk
S002C002P007R002A009,0.022684023,0.29272076,0.031567916,0.023797983,0.29032236,0.03902331,0.6342182,-0.6158436,0.06558719,1.690644,8.463625,2.0113788,1.3117437,2.0549479,0.0428943,0.6277447,0.064045824,0.09561374,0.9917030876640164,0.008296912335983606,0.0,6.920529365539551,-3.7638916969299316,-4.381972312927246,train,NTU,low_risk
S002C002P007R002A042,0.016089702,0.05835121,0.013005521,0.012431128,0.0775516,0.013365742,0.1842857,0.103367925,0.036103368,5.9225307,15.953873,4.2668056,-0.5750027,1.105545,0.039269153,0.64527935,0.061045323,0.07405084,0.023006600181253598,0.9650078032995107,0.011985596519235689,0.11444670706987381,3.498821973800659,-3.0987167358398438,train,NTU,moderate_risk
S002C002P007R002A043,0.027219297,0.123423405,0.027158948,0.0241258,0.17427763,0.03274204,0.53990424,0.3980598,0.08569932,27.267048,89.60221,32.347313,-2.3248668,3.1904647,0.054531064,1.4212658,0.09409078,0.12124973,0.010386757004069077,0.021661597169433063,0.9679516458264978,-2.3933653831481934,-1.9339420795440674,2.3928792476654053,train,NTU,high_risk
S002C002P008R001A008,0.03729279,0.22380522,0.035735153,0.045187745,0.23738511,0.04303842,0.58355176,0.35210124,0.10750562,26.290066,69.019966,23.997227,-1.1947904,2.767378,0.086504504,1.6987801,0.13323496,0.16897011,0.8084338911968623,0.02831418027612783,0.16325192852700968,5.126077651977539,-4.722776412963867,-2.262082815170288,train,NTU,low_risk
S002C002P008R001A009,0.019416926,0.15095522,0.021861907,0.017479273,0.10632791,0.021999799,0.50508225,-0.4730877,0.09685081,16.627977,41.745598,12.7239485,1.2947025,2.2256207,0.03928105,0.9481347,0.06305996,0.08492187,0.9879308283318738,0.009846949445903872,0.0022222222222222222,6.459670066833496,-3.911733865737915,-3.8872835636138916,train,NTU,low_risk
S002C002P008R001A042,0.038186196,0.1554764,0.033182785,0.05902301,0.22765896,0.04970223,0.18310475,0.011989772,0.106129825,11.800392,24.905857,6.722101,-0.34175205,1.1296954,0.08824721,1.4641917,0.13592485,0.16910763,0.0052001593233079275,0.9947998406766921,0.0,-0.823498010635376,2.7444264888763428,-1.776244044303894,train,NTU,moderate_risk
S002C002P008R001A043,0.023862774,0.16185994,0.025907999,0.023880996,0.14515653,0.026001783,0.24284643,0.21245652,0.053821027,31.358427,89.75051,25.885502,-2.574727,2.7051356,0.065785974,1.1845938,0.09987258,0.12578058,0.02190254419401433,0.028822076095573662,0.9492753797104119,-3.663870334625244,-3.8559861183166504,4.512650489807129,train,NTU,high_risk
S002C002P008R002A008,0.03745422,0.41508096,0.06682451,0.035010923,0.4053894,0.063372105,0.6149512,0.327577,0.09001738,9.665181,71.88092,16.750711,-1.2180052,2.6928399,0.06756037,1.029686,0.12796336,0.19478787,0.8494997862235869,0.030382167779395126,0.12011804599701788,5.6519293785095215,-4.329563617706299,-2.763699769973755,train,NTU,low_risk
S002C002P008R002A009,0.012295456,0.13307217,0.019462246,0.009543974,0.10342693,0.017194128,0.4199923,-0.32626238,0.046882868,4.6082497,12.596346,3.3923328,1.3832784,1.9200325,0.026045855,0.35188767,0.0359713,0.055433545,0.9967877629063098,0.0032122370936902484,0.0,4.965211868286133,-2.430344343185425,-3.3742010593414307,train,NTU,low_risk
S002C002P008R002A042,0.028148966,0.12202844,0.023763284,0.03224865,0.1435863,0.029448995,0.24685222,0.06885952,0.055267334,13.486721,24.952778,7.1184497,-0.47842026,0.8572402,0.068394706,1.1970252,0.09134324,0.11510652,0.0017272147864882093,0.9928636035767852,0.005409181636726548,-0.6360764503479004,2.4987895488739014,-1.7961541414260864,train,NTU,moderate_risk
S002C002P008R002A043,0.017104555,0.09149121,0.018449906,0.015298648,0.08827269,0.01849248,0.3248843,0.2610616,0.066310644,39.359245,89.90396,33.87076,-1.6842818,2.0329607,0.049840268,0.6150263,0.058346145,0.076796055,0.03317089577652669,0.10217831819845272,0.8646507860250204,-2.651768922805786,-3.0395119190216064,3.2321863174438477,train,NTU,high_risk
